cod_eve,fec_not,semana,año,cod_pre,cod_sub,cod_mun_,num_con,gru_1,gru_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,grupo_10,grupo_11,grupo_12,grupo_13,grupo_14,grupo_15,grupo_16,grupo_17,grupo_18,cas_sos,cas_pro,cas_conl,cas_conc,cas_conn,hombres,mujeres,vivos,muertos,pte_hos,pte_amb,cod_dpto_p,cod_mun_pr,bar_sector,sospe_even,cual_ot_ev,ajuste,fec_aju,version_a,nit_upgd,nom_upgd,ndep_notif,nmun_notif,ndep_proce,nmun_proce,version_b,unnamed:_52,unnamed:_53,suma_fed,suma_fed_<5,archivo_origen,carpeta_evento
998,2025-09-06,36,2025,7300101668,01,73001,1100339986,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,SANTA HELENA,,,0,08/09/2025,,8907006407,UNIVERSIDAD DEL TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-09-06,36,2025,7326800794,01,73268,1100340059,5,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,,,,14,,8,6,14,0,0,14,73,268,HOSPITAL SAN RAFAEL ,,,0,08/09/2025,,8907010330,HOSPITAL SAN RAFAEL - EMPRESA SOCIAL DEL ESTADO,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,14,8,3,8,BD-998.xlsx,raw
998,2025-10-31,44,2025,7300102875,02,73001,1100368536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,99999999,,,0,31/10/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-01,44,2025,7300102822,02,73001,1100369007,0,0,0,1,0,1,2,0,0,1,0,0,2,0,0,0,0,0,,,,7,,2,5,7,0,0,7,73,001,QUINTA,,,0,01/11/2025,,8000037651,VIRREY SOLIS IPS SA QUINTA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,7,0,0,0,BD-998.xlsx,raw
998,2025-11-01,44,2025,7326802875,04,73268,1100369595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,,1,,1,,,1,73,268,VIVA1A,,,0,01/11/2025,,900219120,VIVA1A,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,0,1,0,BD-998.xlsx,raw
998,2025-10-26,44,2025,7387300686,01,73873,1100369917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,,1,,1,,73,873,HOSPITAL LA MILAGROSA,,,0,01/11/2025,,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,TOLIMA,VILLARICA,TOLIMA,VILLARICA,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-01,44,2025,7326800794,01,73268,1100370341,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,3,,,,15,,3,12,15,0,0,15,73,268,HOSPITAL SAN RAFAEL ,,,0,02/11/2025,,8907010330,HOSPITAL SAN RAFAEL - EMPRESA SOCIAL DEL ESTADO,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,15,2,7,2,BD-998.xlsx,raw
998,2025-12-20,51,2025,7344900111,01,73449,1100399092,0,5,0,1,0,3,4,2,1,1,0,0,0,0,0,1,0,0,,,,18,,9,9,18,0,0,18,73,449,SIN INFORMACION,,,0,22/12/2025,,8300275783,TORRES Y JARAMILLO LTDA,TOLIMA,MELGAR,TOLIMA,MELGAR,,18,5,1,5,BD-998.xlsx,raw
998,2025-12-20,51,2025,7300102426,01,73001,1100400262,0,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,,,,9,,3,6,9,0,0,9,73,001,SIN INFORMACION,,,0,22/12/2025,,900703272,IPS SALVAR 24H SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,9,2,2,2,BD-998.xlsx,raw
998,2025-12-27,52,2025,7387000770,01,73870,1100400885,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,4,,03,1,4,0,0,4,73,870,VILLAHERMOSA,,,0,27/12/2025,,8907045059,HOSPITAL ISMAEL PERDOMO,TOLIMA,VILLAHERMOSA,TOLIMA,VILLAHERMOSA,,4,0,0,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7334701099,01,73347,1100401138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,347,BARRIO SAN VICENTE,,,0,27/12/2025,,890700907,HOSPITAL SAN ANTONIO ESE,TOLIMA,HERVEO,TOLIMA,HERVEO,,2,1,0,1,BD-998.xlsx,raw
998,2026-01-03,53,2025,7305500802,01,73055,1100407652,0,0,0,2,1,2,2,1,2,0,0,1,0,0,0,0,0,0,,,,11,,5,6,11,0,0,11,73,055,BAVARO,,,0,05/01/2026,,8001256972,ESE HOSPITAL NELSON RESTREPO MARTINEZ,TOLIMA,ARMERO (GUAYABAL),TOLIMA,ARMERO (GUAYABAL),,11,0,0,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7322601043,01,73226,1100344621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,2,,1,1,2,0,,2,73,226,9999999999,,,0,20/09/2025,,890702080,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTA,TOLIMA,CUNDAY,TOLIMA,CUNDAY,,2,0,1,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300102875,07,73001,1100345006,0,0,0,0,1,3,2,3,1,1,0,0,2,1,0,1,0,0,,,,15,,5,10,15,0,,15,73,001,VIVA 1A SEDE CALLE 27,,,0,20/09/2025,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,0,2,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300101202,01,73001,1100345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,0,1,1,0,0,1,73,001,,,,0,20/09/2025,,8090115415,UNIDAD MEDICA SANTA LUCIA LTDA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,1,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7340801209,01,73408,1100373327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,408,CENTRO,,,0,10/11/2025,,79483096,ZONA CAMPOS RENSO GUSTAVO,TOLIMA,LERIDA,TOLIMA,LERIDA,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300102822,01,73001,1100373651,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,13,,8,5,13,0,0,13,73,001,MACARENA,,,0,10/11/2025,,8000037651,VIRREY SOLIS IPS SA MACARENA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,10,0,10,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300100909,01,73001,1100374119,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,,,,4,,2,2,4,,0,4,73,001,,,,0,10/11/2025,,8001854499,AVIDANTI SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,0,1,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7303001018,01,73030,1100375447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,1,0,1,0,0,1,73,030,URBANO,,,0,10/11/2025,,8907024083,HOSPITAL SAN ANTONIO ESE DE AMBALEMA,TOLIMA,AMBALEMA,TOLIMA,AMBALEMA,,1,0,1,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7316801090,05,73168,1100403882,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,168,99999,,,0,29/12/2025,,80000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALUD,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,2,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7306700818,01,73067,1100404456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,3,,2,1,3,0,0,3,73,067,BARRIO CENTRO,,,0,03/01/2026,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES,TOLIMA,ATACO,TOLIMA,ATACO,,3,1,1,1,BD-998.xlsx,raw
998,2026-01-02,53,2025,7326802875,04,73268,1100405381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,268,VIVA 1A ESPINAL,,,0,05/01/2026,,900219120,VIVA1A,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7328301040,01,73283,1100405696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,283,HSVP ,,,0,05/01/2026,,8907009014,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,FRESNO,TOLIMA,FRESNO,,2,1,0,1,BD-998.xlsx,raw
998,2025-08-09,32,2025,7300100771,02,73001,1100321341,0,1,1,0,1,0,1,0,2,0,0,0,1,1,0,0,2,1,,,,11,,3,8,11,0,0,11,73,001,RICAURTE,,,0,10/08/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,11,1,4,1,BD-998.xlsx,raw
998,2025-08-09,32,2025,7316885213,80,73168,1100321624,2,12,9,6,7,11,2,13,15,10,7,1,2,0,1,0,2,1,,,,101,,38,63,101,0,0,101,73,168,SIN INFORMACIÓN,,,0,11/08/2025,,7316885,BATALLÓN DE INFANTERÍA No. 17  JOSÉ DOMINGO CAICED,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,101,14,4,14,BD-998.xlsx,raw
998,2025-08-09,32,2025,7312400743,01,73124,1100322081,0,3,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,,,,7,,0,7,7,0,0,7,73,124,999999999999,,,0,11/08/2025,,8907010781,HOSPITAL SANTA LUCIA,TOLIMA,CAJAMARCA,TOLIMA,CAJAMARCA,,7,3,0,3,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300100771,02,73001,1100402375,0,1,1,0,0,1,2,1,0,3,0,0,0,1,0,0,0,0,,,,10,,4,6,10,0,0,10,73,001,RICAURTE,,,0,29/12/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,1,1,1,BD-998.xlsx,raw
998,2025-12-26,52,2025,7344371133,00,73443,1100403151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,443,SIN INFORMACION,,,0,29/12/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,1,0,0,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7334903420,01,73349,1100403430,0,0,0,0,0,0,0,2,1,0,3,1,3,2,0,0,1,0,,,,13,,5,8,13,0,0,13,73,349,99999999,,,0,29/12/2025,,9017732373,MAS SALUT SAS,TOLIMA,HONDA,TOLIMA,HONDA,,13,0,3,0,BD-998.xlsx,raw
998,2025-07-26,30,2025,7300102875,07,73001,1100312850,0,0,2,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,,,,9,,5,4,9,0,0,9,73,001,VIVA 1A SEDE CALLE 27,,,0,26/07/2025,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,9,0,3,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7344301021,01,73443,1100345741,1,0,0,2,1,0,1,0,1,2,0,2,0,0,0,1,1,1,,,,13,,4,9,13,0,1,12,73,443,SIN INFORMACION,,,0,22/09/2025,,8907060673,HOSPITAL SAN JOSE ESE,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,13,1,3,1,BD-998.xlsx,raw
998,2025-09-20,38,2025,7321700855,02,73217,1100346746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,2,,0,2,2,0,0,2,73,217,IPS THE WALA INDIGENA ,,,0,22/09/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,2,0,2,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7367500855,05,73675,1100347104,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,,,5,,2,3,5,0,0,5,73,675,999999,,,0,22/09/2025,,8090095505,IPS THE WALA INDIGENA SAN ANTONIO,TOLIMA,SAN ANTONIO,TOLIMA,SAN ANTONIO,,5,1,1,1,BD-998.xlsx,raw
998,2025-09-20,38,2025,7331900990,01,73319,1100347548,0,2,1,1,1,1,2,1,2,0,0,0,0,1,1,0,0,0,,,,13,,5,8,13,0,0,13,73,319,NO APLICA,,,0,22/09/2025,,8907017155,HOSPITAL SAN ANTONIO ESE,TOLIMA,GUAMO,TOLIMA,GUAMO,,13,2,2,2,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300101202,01,73001,1100375855,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,001,,,,0,10/11/2025,,8090115415,UNIDAD MEDICA SANTA LUCIA LTDA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-11-14,46,2025,7326871071,00,73268,1100377303,0,1,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,,,,8,,5,3,8,0,0,8,73,268,ISAIAS OLIVAR,,,0,14/11/2025,,9004864391,ESCUELA DE POLICIA GABRIEL GONZALEZ,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,8,1,0,1,BD-998.xlsx,raw
998,2025-11-15,46,2025,7355501031,01,73555,1100377808,2,4,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,,,,12,,4,8,12,0,0,12,73,555,BARRIO AEROPUETO,,,0,15/11/2025,,8907045557,HOSPITAL CENTRO NIVEL I PLANADAS,TOLIMA,PLANADAS,TOLIMA,PLANADAS,,12,6,0,6,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300100855,01,73001,1100406297,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,,,4,,0,4,4,0,0,4,73,001,99999999,,,0,05/01/2026,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,0,1,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7387000770,01,73870,1100406545,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,2,,1,1,2,0,0,2,73,870,VILLAHERMOSA ,,,0,05/01/2026,,8907045059,HOSPITAL ISMAEL PERDOMO,TOLIMA,VILLAHERMOSA,TOLIMA,VILLAHERMOSA,,2,0,1,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7354700941,01,73547,1100407123,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,547,CENTRO,,,0,05/01/2026,,809005249,HOSPITAL SAN SEBASTIAN DE PIEDRAS,TOLIMA,PIEDRAS,TOLIMA,PIEDRAS,,2,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300102875,07,73001,1100404530,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,,,,7,,4,3,7,0,0,7,73,001,IBAGUE,,,0,03/01/2026,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,7,1,0,1,BD-998.xlsx,raw
998,2025-09-14,38,2025,7314800104,01,73148,1100344661,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,4,,2,2,4,0,0,4,73,148,BARRIO LUCITANIA,,,0,20/09/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,4,1,0,1,BD-998.xlsx,raw
998,2025-09-20,38,2025,7306700818,01,73067,1100344989,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,067,BARRIO CENTRO,,,0,20/09/2025,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES,TOLIMA,ATACO,TOLIMA,ATACO,,3,1,0,1,BD-998.xlsx,raw
998,2025-09-14,38,2025,7387300686,01,73873,1100345106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,,1,,1,,73,873,HOSPITAL LA MILAGROSA,,,0,20/09/2025,,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,TOLIMA,VILLARICA,TOLIMA,VILLARICA,,1,1,0,1,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300185175,80,73001,1100373339,1,3,4,3,4,7,1,1,3,3,4,1,0,2,1,0,0,0,,,,38,,27,11,38,,,38,73,001,ESM BAS 06 ,,,0,10/11/2025,,8300346705,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,38,4,3,4,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300101090,03,73001,1100373737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,0,,,0,10/11/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD PYP,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300100771,02,73001,1100374165,0,4,4,0,2,1,2,1,1,1,1,1,0,0,0,1,1,1,,,,21,,11,10,21,0,0,21,73,001,RICAURTE,,,0,10/11/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,21,4,3,4,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300102875,02,73001,1100374694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,99999999999,,,0,10/11/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7326871071,00,73268,1100375077,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,8,,5,3,8,0,0,8,73,268,NO APLICA,,,0,10/11/2025,,9004864391,ESCUELA DE POLICIA GABRIEL GONZALEZ,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,8,0,0,0,BD-998.xlsx,raw
998,2025-12-21,52,2025,7387300686,01,73873,1100403878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,,1,0,1,0,1,0,73,873,HOSPITAL LA MILAGROSA,,,0,29/12/2025,,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,TOLIMA,VILLARICA,TOLIMA,VILLARICA,,1,0,1,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7306700818,02,73067,1100404472,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,4,,2,2,4,0,0,4,73,067,CORREGIMIENTO SANTIAGO PEREZ,,,0,03/01/2026,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES ESE,TOLIMA,ATACO,TOLIMA,ATACO,,4,1,0,1,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300100771,62,73001,1100405493,0,4,1,0,2,3,5,3,4,0,1,1,1,1,1,1,0,1,,,,29,,16,13,29,0,0,29,73,001,EL CARMEN ,,,0,05/01/2026,,8090035902,UNIDAD DE SALUD DE IBAGUE SEDE SANFRANCISCO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,29,4,4,4,BD-998.xlsx,raw
998,2026-01-03,53,2025,7344901045,01,73449,1100405685,1,3,0,0,2,3,4,1,0,1,1,1,3,0,0,0,0,1,,,,21,,11,10,21,0,0,21,73,449,SIN INFORMACION,,,0,05/01/2026,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,21,4,1,4,BD-998.xlsx,raw
998,2025-08-09,32,2025,7300100771,03,73001,1100321349,0,4,0,1,3,0,1,2,0,0,0,0,0,0,1,0,0,2,,,,14,,6,8,14,0,0,14,73,001,SALADO,,,0,10/08/2025,,8090035902,UNIDAD INTERMEDIA DEL SALADO  ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,14,4,3,4,BD-998.xlsx,raw
998,2025-08-09,32,2025,7321700855,02,73217,1100321622,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,4,,4,0,4,0,0,4,73,217,IPS THE WALA,,,0,11/08/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,4,2,0,2,BD-998.xlsx,raw
998,2025-08-09,32,2025,7348300855,04,73483,1100322078,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,3,,1,2,3,,,3,73,483,THE WALA IPS INDIGENA NATAGAIM,,,0,11/08/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA NATAGAIMA,TOLIMA,NATAGAIMA,TOLIMA,NATAGAIMA,,3,1,1,1,BD-998.xlsx,raw
998,2025-12-27,52,2025,7348300855,04,73483,1100402270,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,2,,1,1,2,0,0,2,73,483,SIN INFORMACION,,,0,29/12/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA NATAGAIMA,TOLIMA,NATAGAIMA,TOLIMA,NATAGAIMA,,2,1,1,1,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300100966,04,73001,1100403189,0,2,0,0,2,1,4,0,3,2,0,0,0,1,3,2,1,4,,,,25,,12,13,25,0,3,22,73,001,LA SAMARIA,,,0,29/12/2025,,8002541326,MEDICADIZ SAS SEDE SAMARIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,25,2,11,2,BD-998.xlsx,raw
998,2025-12-21,52,2025,7340800737,01,73408,1100403350,0,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,,,,11,,6,5,11,0,11,0,73,408,HOSPITAL REINA SOFIA DE ESPAÑ ,,,0,29/12/2025,,8907068235,HOSPITAL REINA SOFIA DE ESPAÑA,TOLIMA,LERIDA,TOLIMA,LERIDA,,11,3,1,3,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300102822,03,73001,1100345731,0,0,1,0,0,1,1,4,4,1,0,1,1,0,0,0,0,0,,,,14,,6,8,14,0,0,14,73,001,VARSOVIA,,,0,22/09/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,14,0,0,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7350400855,06,73504,1100347018,0,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,,,,11,,4,7,11,0,0,11,73,504,SIN INFORMACION,,,0,22/09/2025,,8090095505,IPS INDIGENA PUBLICA THE WALA,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,11,5,2,5,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300171330,01,73001,1100347608,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,,,,8,,4,4,8,0,0,8,73,001,ESPRI IBAGUE,,,0,22/09/2025,,80014012,UNIDAD PRESTADORA DE SALUD TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,8,0,2,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300100054,01,73001,1100375756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,,,2,73,001,9999999,,,0,10/11/2025,,93360932,DIEGO MAURICIO CARDOSO RODRIGUEZ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,1,0,1,BD-998.xlsx,raw
998,2025-11-14,46,2025,7334900926,01,73349,1100377062,1,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,,,,11,,6,5,11,0,2,9,73,349,99999999999,,,0,14/11/2025,,8907006668,HOSPITAL SAN JUAN DE DIOS E S E NIVEL  II HONDA,TOLIMA,HONDA,TOLIMA,HONDA,,11,3,3,3,BD-998.xlsx,raw
998,2025-11-15,46,2025,7300101090,03,73001,1100377727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,0,,,0,15/11/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD PYP,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,1,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7344985114,82,73449,1100406213,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,4,,3,1,4,0,0,4,73,449,COMANDO AEREO DE COMBATE N4,,,0,05/01/2026,,9015426938,COMANDO AEREO DE COMBATE NO 4,TOLIMA,MELGAR,TOLIMA,MELGAR,,4,0,0,0,BD-998.xlsx,raw
998,2026-01-02,53,2025,7316800855,07,73168,1100406580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,168,CHAPARRAL,,,0,05/01/2026,,8090083622,IPS THE WALA CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,1,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300100966,04,73001,1100407103,2,2,3,2,2,1,6,6,2,5,2,1,0,1,0,1,0,3,,,,39,,6,33,39,0,6,33,73,001,LA SAMARIA,,,0,05/01/2026,,8002541326,MEDICADIZ SAS SEDE SAMARIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,39,4,5,4,BD-998.xlsx,raw
998,2026-01-03,53,2025,7356300391,01,73563,1100407433,0,0,2,1,0,1,1,0,0,0,0,2,1,0,1,0,0,0,,,,9,,3,6,9,0,0,9,73,563,,,,0,05/01/2026,,8907014903,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,PRADO,TOLIMA,PRADO,,9,0,1,0,BD-998.xlsx,raw
998,2025-10-03,40,2025,7326802875,04,73268,1100353156,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,3,,2,1,3,,,3,73,268,VIVA1A,,,0,04/10/2025,,900219120,VIVA1A,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,3,0,0,0,BD-998.xlsx,raw
998,2025-10-04,40,2025,7300185175,80,73001,1100353600,0,1,4,2,6,1,0,1,5,3,0,0,0,1,0,0,1,1,,,,26,,16,10,26,,,26,73,001,ESM BAS06 ,,,0,05/10/2025,,8300346705,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,26,1,3,1,BD-998.xlsx,raw
998,2025-10-04,40,2025,7300100909,01,73001,1100354050,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,IBAGUE,,,0,06/10/2025,,8001854499,AVIDANTI SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
